"Collins_HG1" "Collins_HG2" "Collins_HG3" "Galbraith_Cuckoo" "Riordan_PJ1" "Riordan_PJ2" "Riordan_PJ3" "Riordan_PJ4" "Riordan_PJ5" "Rowling_HP1" "Rowling_HP2" "Rowling_HP3" "Rowling_HP4" "Rowling_HP5" "Rowling_HP6" "Rowling_HP7" "Rowling_Leopard"
"will" 0.266465122137922 0.282719624879327 0.219818028901292 0.0519273825901648 0.134968202406552 0.154085383093017 0.236498222922958 0.210366784668107 0.256291014313026 0.110871650492694 0.113700326466284 0.116995623827811 0.148933484791114 0.0996859517759839 0.139068471108812 0.122409250009832 0.0518941359626362
"think" 0.207358313227329 0.268928423665701 0.204526339934246 0.140271371152653 0.114379832547925 0.0819903873338988 0.117581037385425 0.0859563206170759 0.091975404330078 0.153227112478667 0.167736125182934 0.136643743859963 0.115107913669065 0.156649352790832 0.194236129069333 0.168128367483384 0.103788271925272
"well" 0.121120510062692 0.108359438107059 0.122333511736371 0.118691160206091 0.105229445944091 0.114503816793893 0.133614815210711 0.141375527330717 0.110577171497959 0.134540879249561 0.120454801305865 0.131285165669376 0.15044806260255 0.240595417444292 0.217797316323305 0.120442836355056 0
"still" 0.149220468397237 0.156628642354749 0.134758009022097 0.113970489061531 0.117811227524363 0.135708227311281 0.124261778145961 0.124410464051031 0.124011781119206 0.114608897138515 0.142969717437803 0.167902116638385 0.145904329168244 0.152152242184397 0.152285722495187 0.169603177724466 0.363258951738454
"eyes" 0.114337761499181 0.106389266505113 0.111820475571527 0.0944134228912088 0.165850757194491 0.130053717839977 0.185724593142888 0.17756766232738 0.200485712809384 0.13080363260374 0.16548463356974 0.158971152987407 0.15953552947116 0.126293856197393 0.118380599373617 0.162229126519055 0.103788271925272
"ll" 0.218985882193347 0 0.172031500879272 0.10790105473281 0 0.15973989256432 0 0.186615696076546 0.197385418281403 0.201811318874341 0.202634245187437 0.192908814861124 0.146409188438723 0.148404650012367 0.152285722495187 0.129783301215244 0
"m" 0.411809734213153 0.000985085800973265 0.353620307362948 0.154433384586334 0.00114379832547925 0.124399208368674 0 0.16173360326634 0.163282178473622 0.153227112478667 0.127209276145446 0.125926587478789 0.100971854095671 0.11954819028774 0.12929919834497 0.118968026113973 0
"again" 0.0823619468426305 0.0916129794905136 0.0802813670769937 0.124086212942732 0.0903600677128609 0.0904721515408538 0.0721520002137837 0.0859563206170759 0.0785407947088307 0.125820637075978 0.127209276145446 0.193801911226221 0.164584122175943 0.204618532592809 0.162054995259029 0.172061194792937 0.103788271925272
"very" 0.081392982762129 0.0660007486652087 0.0707240614725897 0.10722667314073 0.0617651095758796 0.0508905852417303 0.0454290371716416 0.0893493332730131 0.0558053015036428 0.214268807693745 0.178993583248902 0.25096007859248 0.235769279313391 0.202744736506794 0.188489498031779 0.06587485743501 0.259470679813181
"only" 0.203482456905323 0.217703962015092 0.203570609373805 0.10318038358825 0.146406185661344 0.141362736782584 0.108228000320676 0.115362430301865 0.131245801684493 0.138278125895382 0.126083530338849 0.122354202018398 0.115107913669065 0.117299634984522 0.117231273166106 0.122900853423526 0.259470679813181
"go" 0.16375492960476 0.195046988592706 0.1443153146265 0.0984597124436891 0.154412773939699 0.120158326265196 0.184388444990781 0.113100421864574 0.118844623572573 0.168176099061951 0.177867837442306 0.168795213003483 0.135807143758677 0.112053005943681 0.106312674194753 0.107661147599009 0.155682407887909
"through" 0.118213617821187 0.118210296116792 0.164385656395749 0.134201936823932 0.124674017477238 0.117331071529545 0.109564148472783 0.132327493581551 0.130212370175167 0.155718610242547 0.190251041314871 0.109850852907029 0.138836299381547 0.130041448369423 0.113783294543574 0.157804695795808 0.259470679813181
"before" 0.126934294545701 0.170419843568375 0.128067895099014 0.142968897520973 0.129249210779155 0.122985581000848 0.133614815210711 0.1458995442053 0.125045212628533 0.133295130367621 0.100191376787121 0.119674912923104 0.12570995834911 0.128917170717814 0.140792460420079 0.131258111456326 0.155682407887909
"here" 0.124996366384698 0.114269952912899 0.152916889670464 0.0964365676674489 0.150981378963261 0.0904721515408538 0.160337778252853 0.131196489362905 0.139513253759107 0.142015372541203 0.135089496791624 0.11342323836742 0.118137069291935 0.129291929935017 0.120104588684883 0.154363471899949 0.103788271925272
"too" 0.166661821846264 0.168449671966428 0.125200703417692 0.0768795014971271 0.150981378963261 0.188012439920837 0.144304000427567 0.125541468269677 0.141580116777761 0.125820637075978 0.127209276145446 0.131285165669376 0.133282847406285 0.119173431070537 0.109760652817286 0.0958626656703504 0
"face" 0.095927443969652 0.118210296116792 0.108953283890206 0.101831620404089 0.0903600677128609 0.104608425219112 0.102883407712247 0.135720506237488 0.12917893866584 0.109625901610753 0.135089496791624 0.150040189336429 0.142370314274896 0.145406576274743 0.127575209033704 0.12929169780155 0.207576543850545
"going" 0.106586048855169 0.118210296116792 0.117554858934169 0.0944134228912088 0.129249210779155 0.115917444161719 0.121589481841747 0.124410464051031 0.148814137343048 0.168176099061951 0.118203309692671 0.138429936590158 0.136312003029156 0.141284224885511 0.110909979024797 0.106186337357927 0.207576543850545
"didn" 0.0600757729910952 0 0.0802813670769937 0.168595398020016 0 0.260107435679955 0 0.255606953413936 0.257324445822353 0.247904027506135 0.174490600022515 0.183084754845048 0.155496655307333 0.0809479909158366 0.0925207597046232 0.0781649427773626 0
"which" 0.0901136594866428 0.0847173788837008 0.0755027142747916 0.170618542796256 0.0995104543166949 0.10884930732259 0.100211111408033 0.0904803374916588 0.116777760553919 0.109625901610753 0.095688393560734 0.100026792890953 0.135807143758677 0.137911391930685 0.139068471108812 0.155838282141031 0.0518941359626362
"even" 0.20832727730783 0.243316192840396 0.197836226011163 0.086320843786248 0.13725579905751 0.149844500989539 0.141631704123353 0.1458995442053 0.152947863380354 0.13080363260374 0.0968141393673309 0.0759131910333125 0.0792629054651016 0.0809479909158366 0.0890727810820906 0.0968458724977386 0.41515308770109
"something" 0.112399833338178 0.157613728155722 0.133802278461656 0.10318038358825 0.191014320355035 0.165394402035623 0.169690815317602 0.158340590610403 0.120911486591226 0.16443885241613 0.11144883485309 0.108957756541931 0.0923892464975388 0.0970626372555633 0.112059305232308 0.0904550281197153 0.0518941359626362
"where" 0.119182581901689 0.135941840534311 0.132846547901216 0.123411831350651 0.100654252642174 0.089058524173028 0.0855134817348548 0.107445400771345 0.077507363199504 0.135786628131501 0.121580547112462 0.114316334732518 0.107535024611889 0.119173431070537 0.10918598971353 0.176485625516184 0.207576543850545
"look" 0.10077226437216 0.13889709793723 0.0993959782858017 0.0701356855763265 0.140687194033948 0.101781170483461 0.114908741081211 0.0904803374916588 0.0857748152741177 0.160701605770309 0.145221209050996 0.125033491113691 0.141865455004418 0.131165726021031 0.135045829382524 0.107169544185315 0.155682407887909
"though" 0.0736412701181167 0.0738814350729949 0.0487422585824604 0.135550700008093 0.036601546415336 0.035340684195646 0.0387482964111061 0.0282751054661434 0.0434041233917222 0.107134403846873 0.128335021952043 0.149147092971332 0.21153603433043 0.185880571732662 0.173548257334138 0.113560388563338 0.103788271925272
"way" 0.114337761499181 0.111314695509979 0.133802278461656 0.101157238812009 0.12238642082628 0.139949109414758 0.149648593035996 0.190008708732484 0.139513253759107 0.117100394902396 0.113700326466284 0.100919889256051 0.102486431907106 0.0981869149071721 0.0925207597046232 0.104711527116844 0.103788271925272
"than" 0.109492941096674 0.114269952912899 0.0888829421209573 0.101831620404089 0.0880724710619024 0.106022052586938 0.076160444670105 0.10065937545947 0.0981759933860383 0.115854646020455 0.110323089046493 0.110743949272126 0.133787706676764 0.121047227156552 0.139068471108812 0.126342077319385 0.103788271925272
"head" 0.117244653740686 0.131016411529444 0.112776206131967 0.0573224353268053 0.118955025849842 0.0947130336443314 0.0908580743432832 0.104052388115408 0.120911486591226 0.123329139312097 0.137340988404818 0.125033491113691 0.117632210021457 0.143907539405932 0.0919460966008677 0.102253510048374 0.155682407887909
"come" 0.093989515808649 0.085702464684674 0.0850600198791957 0.10250600199617 0.115523630873404 0.110262934690416 0.088185778039069 0.124410464051031 0.0899085413114246 0.118346143784336 0.135089496791624 0.126819683843887 0.13176826959485 0.11954819028774 0.109760652817286 0.108644354426397 0.155682407887909
"some" 0.185072139375793 0.164509328762535 0.148138236868262 0.101831620404089 0.132680605755593 0.127226463104326 0.12025333368964 0.119886447176448 0.127112075647186 0.100905659437171 0.0788022064617809 0.0928820219701706 0.108544743152846 0.10680637690284 0.0683849093468954 0.075215322295198 0.103788271925272
"say" 0.308130577599488 0.336899343932857 0.223640951143054 0.0883439885624882 0.0960790593402571 0.0593723494486853 0.0935303706474974 0.0655982446814527 0.0444375549010489 0.0934311661455284 0.0742992232353935 0.0687684201125301 0.0767386091127098 0.0809479909158366 0.0919460966008677 0.0688244779171747 0.0518941359626362
"other" 0.111430869257677 0.124120810922631 0.0764584448352321 0.0977853308516091 0.134968202406552 0.147017246253887 0.121589481841747 0.116493434520511 0.13847982224978 0.112117399374634 0.0844309354947653 0.0875234437795838 0.0959232613908873 0.101184988644796 0.11550728385484 0.12093443976875 0.0518941359626362
"voice" 0.0610447370715968 0.0758516066749414 0.0774141753956725 0.0586711985109654 0.105229445944091 0.104608425219112 0.0801688891264263 0.10065937545947 0.0909419728207513 0.0734991840344823 0.127209276145446 0.122354202018398 0.127729395431024 0.163769777917688 0.112059305232308 0.130766508042632 0.155682407887909
"thought" 0.0561999166690891 0.0581200622574226 0.0611667558681856 0.145666423889294 0.126961614128197 0.0932994062765055 0.0948665187996045 0.114231426083219 0.121944918100553 0.119591892666276 0.0911854103343465 0.0919889256050728 0.104001009718541 0.112802524378087 0.14194178662759 0.127325284146773 0.259470679813181
"never" 0.117244653740686 0.132001497330417 0.0860157504396361 0.113296107469451 0.112092235896967 0.10884930732259 0.116244889233318 0.13006548514426 0.121944918100553 0.156964359124488 0.130586513565237 0.0964544074305618 0.0999621355547141 0.0715790104857629 0.0982673907421774 0.117493215872891 0.0518941359626362
"after" 0.093989515808649 0.124120810922631 0.136669470142977 0.150387095033854 0.0995104543166949 0.0834040147017246 0.0801688891264263 0.0950043543662418 0.058905596031623 0.0847109239719457 0.0765507148485872 0.120568009288202 0.0853212167108418 0.099311192558781 0.118955262477373 0.126833680733079 0.207576543850545
"because" 0.190885923858803 0.219674133617038 0.19019038152764 0.119365541798171 0.0926476643638194 0.106022052586938 0.0988749632559258 0.0791702953052015 0.0909419728207513 0.105888654964932 0.0765507148485872 0.0848441546842904 0.0691657200555345 0.0742023250061835 0.0729822141769388 0.0811145632595273 0.41515308770109
"away" 0.111430869257677 0.114269952912899 0.0831485587583149 0.0930646597070486 0.0995104543166949 0.122985581000848 0.100211111408033 0.105183392334053 0.12607864413786 0.0884481706177669 0.101317122593718 0.120568009288202 0.0903698094156254 0.0955636003867515 0.0890727810820906 0.118476422700279 0.103788271925272
"two" 0.102710192533163 0.10244892330122 0.0946173254835997 0.155107766178414 0.112092235896967 0.115917444161719 0.108228000320676 0.111969417645928 0.0992094248953651 0.123329139312097 0.0855566813013622 0.0803786728588015 0.0802726240060583 0.0925655266491279 0.0896474441858461 0.100778699807291 0.0518941359626362
"looking" 0.0280999583345445 0.0216718876214118 0.0353620307362948 0.0606943432872056 0.0789220844580684 0.0607859768165112 0.0614628149969269 0.0633362362441612 0.0465044179197024 0.122083390430157 0.122706292919059 0.142002322050549 0.160040388741638 0.162270741048876 0.140217797316323 0.11257718173595 0
"hagrid" 0 0 0 0 0 0 0 0 0 0.46092708631794 0.182370820668693 0.235777440385818 0.19033194497034 0.166393092438109 0.133321840071258 0.084555787155386 0.0518941359626362
"told" 0.0193792816100307 0.0236420592233584 0.0324948390549736 0.150387095033854 0.220753076817496 0.139949109414758 0.12025333368964 0.126672472488322 0.128145507156513 0.115854646020455 0.104694360013509 0.0928820219701706 0.110059320964281 0.0854451015222719 0.0919460966008677 0.098812286152515 0.0518941359626362
"our" 0.205420385066326 0.237405678034557 0.253268598516706 0.0175339213940816 0.139543395708469 0.216284987277354 0.118917185537532 0.142506531549363 0.175683356585542 0.0510757041595555 0.0630417651694247 0.0482272037152809 0.0429130379906601 0.0644585853589069 0.0459730483004339 0.0560427891611279 0
"professor" 0 0 0 0.00404628955248038 0.0022875966509585 0 0.00400844445632132 0 0.00103343150932672 0.220497552103447 0.207137228413824 0.359917835134411 0.140350877192982 0.207991365547636 0.161480332155274 0.0457191174735517 0.0518941359626362
"has" 0.285844403747953 0.270898595267648 0.246578484593623 0.0370909875644034 0.0766344878071099 0.0438224484026011 0.0414205927153203 0.0644672404628069 0.0702733426342169 0.0398639642220921 0.0742992232353935 0.06073055282665 0.0732045942193613 0.0772003987438071 0.104014021779732 0.0614504267117631 0
"room" 0.0639516293131014 0.0581200622574226 0.0802813670769937 0.0795770278654474 0.0571899162739626 0.0551314673452078 0.05077362978007 0.0757772826492643 0.0733736371621971 0.109625901610753 0.105820105820106 0.102706081986246 0.105010728259498 0.131165726021031 0.1430911128351 0.127816887560467 0.0518941359626362
"much" 0.101741228452661 0.0994936658982997 0.0793256365165532 0.086320843786248 0.112092235896967 0.100367543115635 0.10154725956014 0.108576404989991 0.13227923319382 0.0946769150274688 0.0619160193628279 0.0678753237474324 0.0974378392023224 0.104183062382419 0.112059305232308 0.0816061666732214 0
"annabeth" 0 0 0 0 0.440362355309512 0.647441334464235 0.257876593356671 0.567764117760159 0.395804268072134 0 0 0 0 0 0 0 0
"want" 0.117244653740686 0.119195381917765 0.116599128373729 0.0923902781149686 0.112092235896967 0.10884930732259 0.088185778039069 0.101790379678116 0.0940422673487315 0.092185417263588 0.0742992232353935 0.0794855764937037 0.0873406537927553 0.100810229427593 0.0971180645346666 0.0766901325362803 0
"asked" 0.0135654971270215 0.0108359438107059 0.0105130361648444 0.150387095033854 0.116667429198884 0.113090189426067 0.156329333796531 0.154947577954466 0.113677466025939 0.0747449329164227 0.0529100529100529 0.0464410109850853 0.0631074088097943 0.116550116550117 0.128724535241215 0.135682542179573 0.103788271925272
"door" 0.039727527300563 0.0561498906554761 0.0745469837143513 0.160502818915055 0.0411767397172531 0.0452360757704269 0.037412148258999 0.0294061096847891 0.0320363767891283 0.13204938148568 0.142969717437803 0.125926587478789 0.0792629054651016 0.144657057840338 0.102290032468465 0.114051991977032 0.363258951738454
"last" 0.101741228452661 0.118210296116792 0.0707240614725897 0.0836233174179278 0.0663403028777966 0.0904721515408538 0.0841773335827476 0.109707409208636 0.12917893866584 0.102151408319111 0.0979398851739277 0.107171563811735 0.0838066388994068 0.0914412489975191 0.0994167169496882 0.0894718212923271 0.0518941359626362
"good" 0.117244653740686 0.0955533226944067 0.0888829421209573 0.0505786194060047 0.116667429198884 0.117331071529545 0.106891852168568 0.110838413427282 0.115744329044593 0.104642906082992 0.086682427107959 0.0937751183352684 0.0777483276536665 0.0978121556899692 0.112633968336063 0.0634168403665395 0.103788271925272
"why" 0.0639516293131014 0.0896428078885671 0.0879272115605169 0.115319252245691 0.113236034222446 0.0579587220808595 0.112236444776997 0.0995283712408247 0.0961091303673849 0.0847109239719457 0.095688393560734 0.0785924801286059 0.072699734948883 0.098936433341578 0.0942447490158894 0.107169544185315 0.207576543850545
"hand" 0.0998033002916582 0.108359438107059 0.0793256365165532 0.0512530009980848 0.0709154961797136 0.0692677410234662 0.088185778039069 0.098397367022179 0.0837079522554643 0.0834651750900054 0.0923111561409434 0.10538537108154 0.0868357945222769 0.099311192558781 0.118955262477373 0.110119164667479 0.0518941359626362
"snape" 0 0 0 0 0 0 0 0 0 0.213023058811805 0.110323089046493 0.219701705814057 0.129243973242459 0.143532780188729 0.217797316323305 0.144039800212373 0
"made" 0.0649205933936029 0.0689560060681285 0.0592552947473048 0.100482857219929 0.115523630873404 0.139949109414758 0.125597926298068 0.13798251467478 0.131245801684493 0.082219426208065 0.0754249690419903 0.0884165401446816 0.0767386091127098 0.0865693791738808 0.0775795190069822 0.0894718212923271 0.0518941359626362
"first" 0.136623935350717 0.106389266505113 0.107041822769325 0.0849720806020879 0.0903600677128609 0.0932994062765055 0.0774965928222121 0.10065937545947 0.0713067741435436 0.138278125895382 0.0799279522683778 0.0857372510493882 0.081282342547015 0.0858198607394749 0.0793035083182484 0.079639753018445 0.155682407887909
"little" 0.081392982762129 0.0906278936895404 0.0812370976374341 0.0876696069704081 0.125817815802718 0.0749222504947696 0.106891852168568 0.0950043543662418 0.091975404330078 0.0896939194997072 0.0585387819430373 0.06073055282665 0.0459421936135302 0.085070342305069 0.133896503175014 0.126833680733079 0.155682407887909
"tell" 0.081392982762129 0.0896428078885671 0.104174631088004 0.0816001726416876 0.0766344878071099 0.089058524173028 0.0975388151038187 0.0927423459289503 0.116777760553919 0.0859566728538861 0.0945626477541371 0.0723408055729213 0.0817872018174934 0.0974373964727663 0.0942447490158894 0.0747237188815039 0
